"ID","ID_country_name","ID_country_code","ID_year","ID_country_year","ID_region","ID_subregion","C_A1","L_A1","U_A1","C_SD11","L_SD11","U_SD11","C_SD12","C_SD13","L_SD13","U_SD13","C_SD14","L_SD14","U_SD14","C_A2","L_A2","U_A2","C_SD21","L_SD21","U_SD21","C_SD22","L_SD22","U_SD22","C_SD22A","L_SD22A","U_SD22A","C_SD22B","L_SD22B","U_SD22B","C_SD22C","L_SD22C","U_SD22C","C_SD22D","L_SD22D","U_SD22D","C_SD22E","L_SD22E","U_SD22E","C_SD23","L_SD23","U_SD23","C_SD23A","L_SD23A","U_SD23A","C_SD23B","L_SD23B","U_SD23B","C_SD23C","L_SD23C","U_SD23C","C_A3","L_A3","U_A3","C_SD31","L_SD31","U_SD31","C_SD32","L_SD32","U_SD32","C_SD33","L_SD33","U_SD33","C_A4","L_A4","U_A4","C_SD41","L_SD41","U_SD41","C_SD42","L_SD42","U_SD42","C_SD51","L_SD51","U_SD51","C_SD52","C_SD53","C_SD54","v_11_01","v_11_02","v_11_03","v_11_04","v_11_05","v_11_06","v_12_01","v_12_02","v_13_01","v_13_02","v_13_03","v_13_04","v_13_05","v_13_06","v_14_01","v_14_02","v_14_03","v_14_04","v_21_01","v_21_02","v_21_03","v_21_04","v_21_05","v_22_01","v_22_02","v_22_03","v_22_04","v_22_05","v_22_06","v_22_07","v_22_08","v_22_11","v_22_12","v_22_13","v_22_14","v_22_15","v_22_16","v_22_21","v_22_22","v_22_23","v_22_24","v_22_31","v_22_32","v_22_33","v_22_34","v_22_35","v_22_36","v_22_41","v_22_42","v_22_43","v_22_44","v_22_45","v_22_46","v_22_47","v_23_01","v_23_02","v_23_03","v_23_04","v_23_05","v_23_06","v_23_07","v_23_08","v_23_09","v_23_10","v_23_21","v_23_22","v_23_23","v_23_24","v_23_25","v_23_26","v_23_27","v_23_31","v_23_32","v_23_33","v_23_34","v_23_35","v_23_36","v_23_37","v_31_01","v_31_02","v_31_03","v_31_04","v_31_05","v_32_01","v_32_02","v_32_03","v_32_04","v_32_05","v_32_06","v_33_01","v_33_02","v_33_03","v_33_04","v_33_05","v_41_01","v_41_02","v_41_03","v_41_04","v_41_05","v_42_01","v_42_02","v_42_03","v_42_04","v_42_05","v_42_06","v_51_01","v_51_02","v_51_03","v_51_04","v_51_05","v_51_06","v_52_01","v_53_01","v_53_02","v_54_01","v_54_02"
45,"United States",2,2019,22019,"North America","North America",0.8154023813539,0.751830440202409,0.87897432250539,0.7629996235168,0.719941397386217,0.806057849647383,0.908227056764191,0.891678735807031,0.837744523159741,0.945612948454321,1,0.781771659851074,1.21822834014893,0.793648550149658,0.745993570223451,0.841303530075866,0.840079348625277,0.81038900956179,0.869769687688764,0.755449196579152,0.722870830402745,0.788027562755558,0.6985108786459,0.668709196363225,0.728312560928575,0.819194731305687,0.770796182886932,0.867593279724443,0.713687312606341,0.650704289395403,0.776670335817279,0.590159363468882,0.541630778065362,0.638687948872402,0.649849880965774,0.606638840586767,0.693060921344781,0.618036138005094,0.566008332305837,0.67006394370435,0.563124715799629,0.534900783701488,0.591348647897771,0.79727611416396,0.770479560334027,0.824072667993893,0.7107321256559,0.667324139532681,0.75414011177912,0.773630747355024,0.700476180187774,0.846785314522275,0.681243259667382,0.631618010710076,0.730868508624688,0.805184683369941,0.763181768843543,0.847187597896338,0.800015274016241,0.755736437925537,0.844294110106946,0.697032378182585,0.654523013786069,0.7395417425791,0.696475000568019,0.664589975436367,0.728360025699671,0.704496423201151,0.661238012817734,0.747754833584568,0.774300487640891,0.714745219189735,0.833855756092047,0.4702,0,0.788200278045937,0.761558784676354,0.768893934479403,0.730534979423868,0.81526465736992,0.666118691435147,1,1,0.724681170292573,0.942466205077481,0.951851851851852,1,0.947699131399002,0.6,1,1,1,1,1,0.83374560604088,0.828180973862279,0.833889563106796,0.835668977725328,1,0.730478589420655,0.680755142293604,0.72351461804464,0.742762015055009,0.805223367697594,0.918336597860479,1,1,0.832675149919555,0.888529886914378,NA,1,1,0.5,0.851355332940483,0.860540700251145,1,1,0.780834479596515,0.875276243093923,0.820309292459286,1,1,1,0.796934865900383,0.788085229743441,0.757778115040219,0.904355503237198,1,0.875,0.75,0.6758356545961,0.551537958115183,0.586767169179229,0.686291143535799,0.607621736062103,0.753861997940268,0.977366255144033,0.797533401849949,0.934805467928496,0.833333333333333,NA,0.911490549907702,0.983231083844581,NA,0.988047724870367,0.532312674812307,0.508431952662722,0.700762195121951,0.878151944037742,0.777553500959128,0.367529411764706,0.899581589958159,0.666666686534882,0.666666686534882,0.862647325475975,0.600458115183246,0.76552598225602,0.677632788090425,1,0.832434147889559,0.888640714741544,0.89465601965602,0.784228639832411,0.833333313465118,1,0.860914662894861,0.782079459002536,0.685299226275067,0.716727911806998,1,0.748982558139535,0.73109626480413,0.716433619004661,0.640278853601859,0.75,0.612022695905536,0.806339496732935,0.710372086683931,0.782909930715935,0.699741602067183,1,0.896193771626298,0.68321718931475,1,NA,NA,NA,0.4702,0,1,0.908542713567839,0.867543447627994
90,"Canada",20,2019,202019,"North America","North America",0.829483798692228,0.763738676911465,0.89522892047299,0.91060620827777,0.868395540105225,0.952816876450314,0.942635658914729,0.713455382830264,0.673080157348546,0.753830608311982,1,0.781771659851074,1.21822834014893,0.827595855125741,0.779706421086856,0.875485289164627,0.811712897401018,0.781130201437106,0.84229559336493,0.845765197877241,0.814620729018248,0.876909666736233,0.856309631112588,0.826435920914848,0.886183341310327,0.791347075959197,0.740380450527177,0.842313701391216,0.685184855495031,0.624306670486138,0.746063040503925,0.640539959323949,0.582608636780203,0.698471281867695,0.795142501002648,0.754451522609314,0.835833479395982,0.810357225825934,0.757710484777521,0.863003966874347,0.745646973372108,0.71588981348944,0.775404133254776,0.866859994798942,0.839461169012044,0.894258820585839,0.908321394694476,0.849938025514892,0.96670476387406,0.762795283620756,0.688995893054089,0.836594674187422,0.639031161435291,0.602991343552171,0.675070979318412,0.760706112297941,0.719194863114051,0.80221736148183,0.843051119973229,0.800731988294324,0.885370251652135,0.763120765087863,0.718447310291945,0.807794219883781,0.778293444190039,0.745669606408053,0.810917281972025,0.745219714328577,0.703261348256395,0.787178080400759,0.737128037885075,0.693931990639631,0.780324085130519,0.6242,0.0192061459667093,0.847612101528466,0.828434610303831,0.861336360687642,0.844444444444444,0.877492877492878,0.898569784645734,1,1,0.827906976744186,0.889878008572371,0.853462157809984,0.885088508850885,0.896507115135834,1,1,1,1,1,1,0.826064314542377,0.7520233514661,0.913834951456311,0.805576043664257,1,0.938444584382871,0.871372217526064,0.775699465576863,0.902721482339317,0.886460481099656,0.929335543167094,1,1,0.842474769635805,0.836099280364224,0.750485122897801,1,1,1,0.82100766057749,0.853449549416457,1,1,0.924499465077182,0.847651933701657,0.789380046530724,1,1,1,0.92911877394636,0.902594578924482,0.931704355744422,0.904649793996468,1,0.847222222222222,1,0.844359331476323,0.703534031413612,0.833500837520938,0.665422463522226,0.441425546930134,0.951596292481977,0.990740740740741,0.963001027749229,0.958990536277602,0.583333333333333,NA,0.971461196766309,0.858077709611452,NA,1,0.810540262034447,0.81301775147929,0.915701219512195,0.907922563852286,0.781889723131327,0.454745098039216,0.984309623430962,1,1,0.599274705349048,0.726439790575916,0.62436628643853,0.740488880720456,1,0.759917486512218,0.827536694320357,0.972665847665848,0.786024240610504,0.916666686534882,1,0.855256954266855,0.762299239222316,0.783988630980578,0.881450710976194,1,0.803924418604651,0.840874582447616,0.852954442940911,0.78001549186677,0.833333313465118,0.666922251188468,0.832336994300014,0.767616191904048,0.725503134279116,0.782256675279931,1,0.873073293488518,0.755226480836237,0.862969829765717,0.579446398531886,0.658272181454303,0.706262201531761,0.6242,0.0192061459667093,1,0.969849246231156,0.873962736809143
135,"Cuba",40,2019,402019,"Latin America/Caribbean","Caribbean",0.218812582487654,0.154374657019631,0.283250507955676,0.265354160677025,0.224040722347996,0.306667599006053,0.915328832208052,0.128229861079111,0.0845424792406317,0.17191724291759,0.385041454066817,0.2570980489254,0.512984871864319,0.44016616039114,0.394428854671384,0.485903466110896,0.426850602048943,0.397422875482833,0.456278328615053,0.297982649842251,0.26545200603852,0.330513293645983,0.263086955879117,0.235474003299437,0.290699908458797,0.236668621039945,0.187056025372534,0.286281216707355,0.323548885975104,0.263838858786615,0.383258913163594,0.279807645602645,0.235036959128794,0.324578332076496,0.537663890653518,0.500527752614646,0.57480002869239,0.680009256648265,0.625411983185226,0.734606530111305,0.62792744458581,0.597424141583217,0.658430747588402,0.842819203290184,0.815887206370032,0.869751200210336,0.750122700148237,0.705350478436759,0.794894921859716,0.271268596919433,0.197622356830543,0.344914837008323,0.320382304569435,0.285130252339549,0.355634356799321,0.28241038131539,0.23825240095892,0.326568361671861,0.240379443983288,0.196047832230547,0.284711055736028,0.363450953866066,0.32152597370854,0.405375934023591,0.334238476944628,0.294096396935271,0.374380556953985,0.402462425648435,0.357089999906022,0.447834851390848,0.24733937017526,0.204220547475191,0.290458192875328,0.8082,0.0644472897994025,0.202345688045677,0.207067371202114,0.758027894907558,0.578765432098765,0.299745089218773,0.137925365773467,0,1,0.745986496624156,0.0789647213979558,0.188888888888889,0.171167116711671,0.0720754019589725,0.2,0,1,0,1,0.333333333333333,0.431063663585471,0.448719649728008,0.707979368932039,0.833898805133501,0,0.208595717884131,0.306424344885883,0.301791889342974,0.394325419803127,0.385154639175258,0.244538194967606,0,0,0.198771390960948,0.420032310177706,0.33732212160414,0,0,0,0.555981143193871,0.543211700398877,0.333333343267441,0,0.502368943909522,0.57817679558011,0.563158615026687,0.333333343267441,0,0.5,0.805145046524357,0.810697202493115,0.702382759144028,0.732931135962331,0.5,0.833333333333333,0.375,0.821727019498607,0.788776178010471,0.705025125628141,0.653885307091958,0.615737473535639,0.876416065911432,0.445473251028807,0.912641315519013,0.738170347003155,0.666666666666667,NA,0.915051807061331,0.822903885480573,0.906070478057009,0.758964256314599,0.733696452230237,0.780621301775148,0.724542682926829,0.861721164795835,0.765711967999924,0.834823529411765,0.924686192468619,1,0.333333343267441,0.175430643699003,0.28354057591623,0.266951837769328,0.0501746002573056,0.5,0.204696921612187,0.351467772814295,0.804668304668305,0.297471195570851,0.5,0,0.286342920006286,0.269484361792054,0.225801357966209,0.268093944719604,0,0.302616279069767,0.135286972365624,0.334385806645617,0.715104570100697,0.5,0.291673056279712,0.381342972334214,0.456453591386125,0.514846585285384,0.502842377260982,0.541666686534882,0.306857502359232,0.306620209059233,0.0871397269509523,0.317785594127542,0.345063375583722,0.0925063823396906,0.8082,0.193341869398207,0.333333333333333,0.723618090452261,0.279630499452012
180,"Haiti",41,2019,412019,"Latin America/Caribbean","Caribbean",0.468092133907006,0.402041322392695,0.534142945421318,0.435593668544588,0.394595807082998,0.476591530006178,0.855163790947737,0.579834923641226,0.540197261248537,0.619472586033914,0.609309999409571,0.471250921487808,0.747369110584259,0.366690461679387,0.320804442643803,0.412576480714971,0.350581378494099,0.320476200651064,0.380686556337135,0.599810140959198,0.56661968654452,0.633000595373877,0.587519741527561,0.560303381545475,0.614736101509646,0.59197039806447,0.533474566706172,0.650466229422768,0.530117351448923,0.462931688721614,0.597303014176232,0.560344411776133,0.506596398107049,0.614092425445218,0.434305115293196,0.390413067174118,0.478197163412274,0.17743866080391,0.123143517608033,0.231733803999786,0.150186229042499,0.114628771213082,0.185743686871916,0.428354784615616,0.405867128096761,0.450842441134472,0.326334393958491,0.275612102735169,0.377056685181814,0.533906455622752,0.462122927380171,0.605689983865332,0.537541538895723,0.500219379292157,0.574863698499289,0.298599231653722,0.261459640047789,0.335738823259654,0.711499085839028,0.666310436062198,0.756687735615857,0.244457562213552,0.20405611213145,0.284859012295653,0.224713598766998,0.191172609996735,0.25825458753726,0.267172997077584,0.224176139494068,0.310169854661099,0.566858392652627,0.510678271847302,0.623038513457952,0.1782,0,0.439722331714939,0.485634081902246,0.200129743756082,0.312263374485597,0.402759034337982,0.411967779056387,1,1,0.565491372843211,0.743818001978239,0.832528180354267,0.716921692169217,0.74921456292737,0.8,1,1,0.5,1,0.666666666666667,0.378987111053248,0.380655433196232,0.255916262135922,0.373063873727688,0,0.541876574307305,0.602282333051564,0.654825526563974,0.718152866242038,0.718213058419244,0.717342172668374,0.666666666666667,0.5,0.793476671054556,0.46174181230724,0.654592496765847,0.666666686534882,0.5,0.5,0.748821449616971,0.894223666715911,0.666666686534882,0,0.721075959040196,0.874171270718232,0.775147119200766,1,1,1,0.722495894909688,0.594289027395275,0.655334648656852,0.559888169511477,0.5,0.715277777777778,0.5,0.26949860724234,0.34080497382199,0.323618090452261,0.168985408890397,0.311397318278052,0.0422245108135942,NA,0.104830421377184,0.0841219768664563,0.833333333333333,NA,0.690450275766236,0.336196319018405,0.732619332814655,0.314741006937741,0.135139113793611,0.158136094674556,0.497560975609756,0.610541727672035,0.575485158945948,0.039843137254902,0.226987447698745,0.333333343267441,0.333333343267441,0.781731640979148,0.47071335078534,0.590145754119138,0.498989156405073,0.666666686534882,0.325452237384957,0.3468410976388,0.363789926289926,0.373634595241658,0.25,0,0.723086594373723,0.744209636517329,0.783041212695405,0.368269691644033,0.5,0.224127906976744,0.165502581232918,0.238911441888438,0.192099147947328,0.25,0.234013188161325,0.415125816766301,0.351506065149244,0.371989442428241,0.115934539190353,0,0.784680717206669,0.54006968641115,0.245575594134502,0.677626548401896,0.55136757838559,0.637332932872804,0.1782,0,0.666666666666667,0.943718592964824,0.465946453734147
225,"Dominican Republic",42,2019,422019,"Latin America/Caribbean","Caribbean",0.648964983700267,0.581965433925089,0.715964533475446,0.614413911182621,0.573638806482615,0.655189015882627,0.905876469117279,0.584666084469176,0.545736095526364,0.623596073411989,1,0.781771659851074,1.21822834014893,0.477497201341354,0.430071213636447,0.524923189046262,0.431959676473014,0.401165385553463,0.462753967392564,0.692114725994454,0.658970236874214,0.725259215114695,0.63266133109273,0.594709666122167,0.670612996063292,0.720154226734333,0.679082198309634,0.761226255159032,0.673619460762744,0.608348762478082,0.738890159047406,0.64972166793419,0.602480790426928,0.696962545441452,0.593841014279315,0.544725175658524,0.642956852900106,0.394859084143276,0.342860103061986,0.446858065224566,0.328678680246208,0.29901948968877,0.358337870803647,0.597361338435719,0.571626623101121,0.623096053770318,0.563257744938687,0.501916692694023,0.624598797183351,0.510362222093009,0.438758734924573,0.581965709261445,0.374396162293912,0.331975684101995,0.416816640485829,0.424726128924666,0.384465318438277,0.464986939411055,0.702838365271757,0.65768123070421,0.747995499839304,0.253807397334821,0.185680690827909,0.321934103841733,0.168153933411582,0.127472944799744,0.208834922023421,0.364555554328114,0.325902049225235,0.403209059430993,0.669483303251993,0.616050644383386,0.7229159621206,0.6599,0.0153649167733675,0,0.575132100396301,0.727538112228349,0.439506172839506,0.70100464837307,0.530823606772974,1,1,0.717629407351838,0.877349159248269,0.790177133655395,0.736123612361236,0.774348549251525,0.8,1,1,1,1,1,0.446947012107798,0.456547698023086,0.277609223300971,0.388257855140876,0.333333333333333,0.654911838790932,0.561707523245985,0.60594152782144,0.85002895193978,0.857319587628866,0.597107126713877,0.666666666666667,0.5,0.74023694602896,0.805551475987663,0.76891979301423,1,1,0.5,0.867855038302887,0.822721229132811,1,0.5,0.900351520709155,0.866160220994475,0.86738743670453,1,1,0.5,0.886288998357964,0.842440933468619,0.836697526179997,0.732783990582696,0.5,0.875,0.5,0.372040389972145,0.221858638743455,0.603685092127303,0.632677298948083,0.193895553987297,0.203913491246138,0.32201646090535,0.414182939362795,0.333333333333333,0.833333333333333,NA,0.844021298155666,0.622494887525562,0.903123823025423,0.563081129841216,0.370970116296187,0.36405325443787,0.627896341463415,0.924678705059379,0.796279203541461,0.421019607843137,0.514644351464435,0.666666686534882,0,0.202855847688123,0.405431937172775,0.166666666666667,0.310420878514979,0.833333313465118,0.387654712789591,0.447032546266752,0.714373464373464,0.558282208588957,0.5,0,0.608360836083608,0.887912087912088,0.675825043423338,0.561751078447036,0.5,0.041860465116279,0.0833586395384148,0.207637949180574,0.383268783888459,0.333333343267441,0.497776414660328,0.414430696510496,0.41093089818727,0.380237545364566,0.402928509905254,0.25,0.840987731991192,0.761904761904762,0.782066408225181,0.422235815873987,0.362908605737158,0.414026130049557,0.6599,0.0153649167733675,1,0,0.547988100829811
270,"Jamaica",51,2019,512019,"Latin America/Caribbean","Caribbean",0.801174170773075,0.735736048424983,0.866612293121168,0.883606508759262,0.840742496987976,0.926470520530549,0.945686421605401,0.665073272476022,0.623810263985807,0.706336280966238,1,0.781771659851074,1.21822834014893,0.725636851136579,0.679034867388211,0.772238834884947,0.710604376951786,0.680986792563308,0.740221961340264,0.784738197865805,0.752395966994056,0.817080428737553,0.748123675545869,0.721081372052717,0.775165979039022,0.774574279754809,0.728595710738759,0.82055284877086,0.738642714913894,0.6705771831228,0.806708246704988,0.774622432040974,0.720299470562754,0.828945393519195,0.573664682080428,0.531310955361296,0.61601840879956,0.674489238033397,0.620919714991674,0.728058761075121,0.62011021715556,0.588928625351815,0.651291808959305,0.674859537972509,0.652542807097991,0.697176268847027,0.813790409689594,0.76475515222158,0.862825667157608,0.764014205740355,0.686694235017722,0.841334176462988,0.672292143297858,0.636018543302431,0.708565743293285,0.690043655891335,0.652434217191358,0.727653094591313,0.86846311932908,0.824482955929557,0.912443282728602,0.640640957188472,0.599815900153673,0.681466014223271,0.644536808400797,0.612840867223327,0.676232749578267,0.640386323022554,0.599838897359345,0.680933748685764,0.699621437249059,0.651445341418051,0.747797533080067,0.4419,0.0166453265044814,0.840759929284752,0.897952443857332,0.890042166720726,0.738930041152263,0.743889638626481,0.895610718395529,1,1,0.837059264816204,0.867787668974613,0.857648953301127,0.792979297929793,0.930511920162632,0.8,1,1,1,1,1,0.693399296966541,0.749502454557516,0.793992718446602,0.671337955450656,0.666666666666667,0.802739294710327,0.682163989856298,0.770826784030179,0.837434858135495,0.825979381443299,0.872382100346542,1,1,0.796401930671347,0.848142164781906,0.735122897800776,1,1,1,0.869328226281673,0.921406411582213,1,0.5,0.897600489072291,0.951104972375691,0.932804160394143,1,1,1,0.831691297208539,0.780402956950283,0.77690089543178,0.748087110064744,0.5,0.833333333333333,0.625,0.628307799442897,0.65821335078534,0.745058626465662,0.82880895826264,0.561397318278052,0.727085478887745,0.839506172839506,0.915724563206578,0.927444794952681,0.833333333333333,NA,0.849004002799164,0.611451942740286,0.860869562824941,0.721115733358203,0.584866774620933,0.683875739644971,0.90030487804878,0.947779404587604,0.828325933696775,0.273882352941176,0.948744769874477,0.666666686534882,0.333333343267441,0.767679057116954,0.766197643979058,0.633871989860583,0.773938614225326,1,0.754998413202158,0.78940650925335,0.78992628992629,0.801286847224301,0.381944447755814,0.5,0.868301115825868,0.849366018596788,0.837833570187905,0.748202588272887,1,0.665406976744186,0.686911630731855,0.735077431965118,0.6286599535244,0.416666656732559,0.607422174513111,0.734742110385097,0.654490936350007,0.704387990762125,0.824289405684755,0.75,0.848379993708713,0.863385598141696,0.744480026967807,0.60223275730234,0.528018679119413,0.544526205135906,0.4419,0.0166453265044814,1,0.976884422110553,0.86065445436042
315,"Trinidad and Tobago",52,2019,522019,"Latin America/Caribbean","Caribbean",0.7910150731456,0.727204781258142,0.854825365033058,0.801957990935878,0.759849203076682,0.844066778795074,0.949637409352338,0.700748555077256,0.661584025407931,0.739913084746581,1,0.781771659851074,1.21822834014893,0.775124384299995,0.728813011392313,0.821435757207677,0.824366337402231,0.793443421314729,0.855289253489733,0.729683207140906,0.69705824118076,0.762308173101052,0.661326153301992,0.634045083977744,0.688607222626239,0.744569100498687,0.702497747669574,0.786640453327799,0.842884880393991,0.772915097766999,0.912854663020982,0.651595383598514,0.600518659577849,0.702672107619178,0.633608620150041,0.597372875969912,0.669844364330169,0.626271564431695,0.571822145699553,0.680720983163836,0.585070766989817,0.55933356099003,0.610807972989604,0.663029386712744,0.638772354857288,0.6872864185682,0.742304697533212,0.683820497928635,0.80078889713779,0.711771196539139,0.638365935895682,0.785176457182597,0.701817854692158,0.664689333539503,0.738946375844813,0.601196093929991,0.551568964933613,0.650823222926369,0.778141154599074,0.733729205478507,0.822553103719641,0.65811124540711,0.616991940259988,0.699230550554232,0.658699656268318,0.623158010052704,0.694241302483931,0.666335011972009,0.623648610605168,0.70902141333885,0.702125677387527,0.654712657221849,0.749538697553204,0.781,0,0.740841517750015,0.694848084544254,0.63882581900746,0.751934156378601,0.701154595891438,0.838566496794345,1,1,0.848912228057014,0.865809429607649,0.871819645732689,0.850735073507351,0.893550175568287,1,1,1,1,1,1,0.850279911469861,0.820750961921189,0.731644417475728,0.628558784481487,0.666666666666667,0.704817380352645,0.612848689771767,0.624174787802578,0.763752171395484,0.803711340206186,0.732710562000904,1,1,0.743747257569109,0.808929358202379,0.834411384217335,1,1,1,0.907336476134355,0.918747230019205,1,1,0.900351520709155,0.864226519337017,0.819077596824962,1,1,1,0.746031746031746,0.827366284968836,0.769160722416148,0.853884638022366,0.75,0.767361111111111,0.875,0.733112813370474,0.862401832460733,0.560134003350084,0.678316932473702,0.667431192660551,0.808444902162719,0.767489711934156,0.840698869475848,0.8801261829653,0.583333333333333,NA,0.83500305405964,0.676073619631902,0.904545899140305,0.7476760703491,0.75813337258943,0.752810650887574,0.716615853658537,0.938506588579795,0.786356496468919,0.485490196078431,0.803347280334728,1,0.666666686534882,0.917724388032638,0.757689790575916,0.682034220532319,0.627274398088587,1,0.763408441764519,0.757338864071474,0.659398034398034,0.646266646715547,0.333333343267441,1,0.711771177117712,0.834657650042265,0.772935417653561,0.649944080524045,1,0.576308139534884,0.752353477072578,0.786347917606375,0.709992254066615,0.333333343267441,0.813218831467566,0.732517725566523,0.725773476897915,0.435994721214121,0.791731266149871,0.75,0.876061654608367,0.779326364692218,0.653295128939828,NA,NA,0.68538819642589,0.781,0,1,0.852261306532663,0.869265695944888
360,"Barbados",53,2019,532019,"Latin America/Caribbean","Caribbean",0.768691147247384,0.704605623722951,0.832776670771817,0.833467549673428,0.792518697374887,0.874416401971968,0.934683670917729,0.679180074893663,0.635402886735146,0.72295726305218,0.941213368432264,0.675385713577271,1.20704102516174,0.762114134549118,0.714701416406745,0.809526852691492,0.77449288541832,0.744478704061914,0.804507066774726,0.76767848986877,0.733874195767374,0.801482783970166,0.750845466606297,0.721314845002502,0.780376088210093,0.717848485635476,0.67184045854795,0.763856512723003,0.778637343578514,0.705685054307324,0.851589632849703,0.711254083841077,0.664004409756099,0.758503757926056,0.610709215573815,0.56056450964821,0.660853921499421,0.66582935852575,0.612287976955456,0.719370740096044,0.644239402718233,0.616166479641536,0.67231232579493,0.724116350045529,0.698153892126975,0.750078807964082,0.735071592318713,0.689307100238423,0.780836084399004,0.799786115655892,0.728706443334099,0.870865787977686,0.634323056278605,0.599089714714355,0.669556397842854,0.827237472498842,0.780866149530058,0.873608795467627,0.887806341199012,0.841782125156634,0.93383055724139,0.712478915972155,0.662964314619405,0.761993517324905,0.7341132464212,0.692171992787578,0.776054500054822,0.684467731619337,0.644390194445541,0.724545268793133,0.636760093705614,0.589114562389156,0.684405625022073,0.6706,0,0,0.746532364597094,0.635257865715212,0.69761316872428,0.895486579697106,0.801906953805688,1,1,0.804051012753188,0.868611935377514,0.836714975845411,0.886438643864386,0.885603400480503,NA,1,1,NA,NA,1,0.759796901445124,0.770731060103489,0.758343446601942,0.73993214338398,1,0.750314861460957,0.826711749788673,0.634391700723043,0.873914302258251,0.851408934707904,0.830947717342173,1,1,0.745794939300863,0.779703333822881,NA,1,1,0.5,0.87610489098409,0.943713990249668,1,0.5,0.899740180345407,0.928591160220995,0.902559189817983,1,1,1,0.648741105637657,0.837077837367734,0.817119441493398,0.753825779870512,0.75,NA,1,0.701427576601671,0.680628272251309,0.608542713567839,0.607058025110282,0.80575158786168,0.901132852729145,0.931069958847737,0.912641315519013,0.953732912723449,NA,NA,0.921089547839116,0.587321063394683,0.905460789189242,0.583001461740626,0.835566023848079,0.819674556213018,0.758993902439024,0.889214250854075,0.763919703078461,0.313725490196078,0.924686192468619,0.666666686534882,0.333333343267441,0.778558476881233,0.753272251308901,0.64702154626109,0.628560926300312,NA,0.880831482069184,0.885609444798979,0.894502457002457,0.788119108184947,NA,1,0.881030960238881,0.860693153000845,0.84778146218222,0.836874900143793,1,0.764825581395349,0.646219252960826,0.79822583070215,0.776917118512781,NA,0.745897868425088,0.751007924370916,0.690609240834128,0.701748597822501,0.792075796726959,NA,0.755898081157597,0.681475029036005,0.736221136018878,NA,NA,NA,0.6706,0,1,0,0.547988100829811
405,"Mexico",70,2019,702019,"Latin America/Caribbean","Central America",0.730390359285573,0.663913958347055,0.796866760224091,0.77678503605393,0.734963964664939,0.818606107442921,0.931582895723931,0.604615792639154,0.562410593891467,0.646820991386841,1,0.781771659851074,1.21822834014893,0.505480766413854,0.458660377007425,0.552301155820283,0.464093979832827,0.433418687926149,0.494769271739505,0.633032230596184,0.60145322273871,0.664611238453659,0.567484433967846,0.535377035045693,0.599591832889999,0.719358067530552,0.676175929642481,0.762540205418623,0.5744645225424,0.500977165057522,0.647951880027279,0.605935874676192,0.55913284024551,0.652738909106874,0.404030447295569,0.366922079431127,0.441138815160011,0.493905724528922,0.441390719190463,0.546420729867381,0.465523915213453,0.434185732311479,0.496862098115427,0.691980784204975,0.669392469613699,0.71456909879625,0.569834243541471,0.514482014825194,0.625186472257747,0.635637666943709,0.563100308551649,0.70817502533577,0.500519487732683,0.461617911377694,0.539421064087673,0.559136014754934,0.518560504713641,0.599711524796227,0.788056220260581,0.745032648299575,0.831079792221587,0.486338671659641,0.445602842078664,0.527074501240618,0.484545596348942,0.455644245597753,0.513446947100131,0.486106081461044,0.437148875242473,0.535063287679616,0.430941921619053,0.387127381455387,0.47475646178272,0.6562,0.0704225352112676,0.677404558411283,0.731010568031704,0.878040869283166,0.65843621399177,0.672514619883041,0.77642610554003,1,1,0.794748687171793,0.833827893175074,0.800805152979066,0.721572157215722,0.97209388283127,0.8,1,1,1,1,1,0.47311547975524,0.489452036619344,0.424453883495146,0.523823572798348,0.333333333333333,0.503620906801007,0.475063398140321,0.625746620559572,0.720903300521135,0.850721649484536,0.692029531414796,0.666666666666667,0,0.79230656720784,0.752533411661037,0.804495472186287,1,0.5,0.5,0.881113730111962,0.802777367410253,0.666666686534882,0,0.836313617606602,0.895718232044199,0.853565074586013,0.666666686534882,1,1,0.762999452654625,0.742571387157559,0.484595538017909,0.638905238375515,0.25,0.708333333333333,0.375,0.538474930362117,0.525523560209424,0.669346733668342,0.673736002714625,0.440896259703599,0.437693099897013,0.769547325102881,0.730729701952723,0.546792849631966,0.5,NA,0.857502717108714,0.766462167689162,0.88608122961837,0.577025355838304,0.349182982481967,0.365828402366864,0.544359756097561,0.902554091426712,0.726005281221796,0.756078431372549,0.598326359832636,1,0.333333343267441,0.912284678150499,0.425883507853403,0.374683143219265,0.598786987686087,0.833333313465118,0.645668041891463,0.587587747287811,0.764434889434889,0.657489151578632,0.25,0.5,0.777777777777778,0.797295012679628,0.770566871940628,0.737178463013261,0.5,0.44593023255814,0.472669298511995,0.509096376484739,0.461657629744384,0.25,0.629811378622911,0.47393299040734,0.589886874744446,0.329429231276806,0.71937984496124,0.625,0.607423718150362,0.566202090592335,0.287375695263779,0.441046031503288,0.440627084723149,0.333533563598138,0.6562,0.0704225352112676,1,0.966834170854271,0.700641928918115
